UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,3,2022,66,3854611,1840986,2013625,1512169,1612667,197150,244052,17663,19504,89478,109681,3106,3464,21420,24257,1530014,1632453,202660,251305,29349,33196,96641,117275,5587,6179,1646247,1799141,1337387,1420459,188847,234306,11859,13892,87782,107700,2581,2859,17791,19925,1352067,1436524,192810,239632,21578,25313,94179,114308,4745,5170,194739,214484,174782,192208,8303,9746,5804,5612,1696,1981,525,605,3629,4332,177947,195929,9850,11673,7771,7883,2462,2967,842,1009
R,3,2022,67,3749686,1783288,1966398,1470766,1581235,186266,233335,16495,18112,86527,107501,2993,3278,20241,22937,1487567,1599939,191429,240189,27770,31105,93244,114519,5321,5916,1601810,1763328,1307126,1398132,178737,224550,11435,13209,84947,105704,2509,2727,17056,19006,1321159,1413407,182533,229680,20990,24143,90985,111878,4535,5012,181478,203070,163640,183103,7529,8785,5060,4903,1580,1797,484,551,3185,3931,166408,186532,8896,10509,6780,6962,2259,2641,786,904
R,3,2022,68,3579490,1692436,1887054,1406760,1528254,168991,217774,15174,16890,80174,99805,2660,2983,18677,21348,1422358,1545682,173625,224004,25831,29239,86164,106277,4747,5422,1527832,1699769,1258383,1359443,162033,209623,10595,12297,78836,98168,2224,2491,15761,17747,1271457,1373745,165427,214250,19690,22711,84194,103895,4060,4630,164604,187285,148377,168811,6958,8151,4579,4593,1338,1637,436,492,2916,3601,150901,171937,8198,9754,6141,6528,1970,2382,687,792
R,3,2022,69,3458174,1626890,1831284,1357691,1487968,156924,206087,13927,15966,78542,98493,2652,2866,17154,19904,1371943,1504239,161167,211800,23643,27551,84151,104517,4655,5182,1475271,1655178,1220900,1328880,150515,198442,9810,11731,77256,96939,2279,2412,14511,16774,1232848,1342440,153622,202811,18126,21659,82281,102236,4036,4426,151619,176106,136791,159088,6409,7645,4117,4235,1286,1554,373,454,2643,3130,139095,161799,7545,8989,5517,5892,1870,2281,619,756
R,3,2022,70,3314691,1553623,1761068,1305615,1438095,146420,196727,12969,14876,70304,90161,2311,2631,16004,18578,1318908,1453392,150351,202070,22353,25975,75275,95446,4189,4735,1411853,1596820,1177146,1289823,140715,189412,9294,11030,69133,88757,1978,2215,13587,15583,1188347,1302471,143643,193453,17301,20553,73616,93402,3632,4049,141770,164248,128469,148272,5705,7315,3675,3846,1171,1404,333,416,2417,2995,130561,150921,6708,8617,5052,5422,1659,2044,557,686
R,3,2022,71,3095100,1439254,1655846,1201063,1342499,139177,188615,12334,14098,69246,90701,2238,2423,15196,17510,1213716,1356729,142927,193764,21197,24455,73987,95879,4009,4468,1306304,1498152,1080815,1200019,133612,181744,8915,10351,68108,89285,1912,2061,12942,14692,1091500,1211813,136389,185651,16573,19216,72362,93810,3493,3821,132950,157694,120248,142480,5565,6871,3419,3747,1138,1416,326,362,2254,2818,122216,144916,6538,8113,4624,5239,1625,2069,516,647
R,3,2022,72,2993364,1388715,1604649,1161879,1305220,130226,178432,11756,13225,68411,88674,2241,2462,14202,16636,1173677,1318731,133711,183330,20228,23114,72709,93438,3919,4405,1265253,1456665,1049994,1171273,125178,171954,8619,9899,67411,87416,1896,2088,12155,14035,1060037,1182545,127846,175689,15933,18442,71241,91593,3383,3796,123462,147984,111885,133947,5048,6478,3137,3326,1000,1258,345,374,2047,2601,113640,136186,5865,7641,4295,4672,1468,1845,536,609
R,3,2022,73,2905273,1343888,1561385,1133486,1282531,119904,166674,10942,12462,64196,81715,2084,2304,13276,15699,1144505,1295443,123114,171178,18890,21931,68230,86126,3630,4058,1230711,1423117,1030798,1157145,115353,160795,8113,9371,63264,80534,1781,1975,11402,13297,1040193,1167975,117801,164227,15034,17628,66867,84393,3148,3506,113177,138268,102688,125386,4551,5879,2829,3091,932,1181,303,329,1874,2402,104312,127468,5313,6951,3856,4303,1363,1733,482,552
R,3,2022,74,2906756,1344310,1562446,1148834,1302837,110804,154926,10339,11701,59521,75559,1902,2059,12910,15364,1159639,1315565,113927,159240,18235,21074,63228,79812,3383,3776,1236600,1430667,1050987,1183089,106557,149401,7658,8895,58641,74458,1641,1761,11116,13063,1060222,1193794,108938,152732,14575,17049,61940,78211,2973,3283,107710,131779,97847,119748,4247,5525,2681,2806,880,1101,261,298,1794,2301,99417,121771,4989,6508,3660,4025,1288,1601,410,493
R,3,2022,75,2769320,1285200,1484120,1106479,1247086,99956,139659,9745,10969,55304,70314,1722,1823,11994,14269,1116635,1258974,102729,143550,17126,19667,58673,74239,3112,3431,1185688,1361068,1015810,1135169,96119,134482,7303,8411,54600,69268,1485,1560,10371,12178,1024555,1145215,98235,137475,13824,16001,57592,72752,2708,2993,99512,123052,90669,111917,3837,5177,2442,2558,704,1046,237,263,1623,2091,92080,113759,4494,6075,3302,3666,1081,1487,404,438
R,3,2022,76,2027004,917270,1109734,777141,917562,77165,113603,7349,8628,44946,57119,1499,1656,9170,11166,784760,926772,79365,116690,12776,15166,47734,60389,2659,3002,835691,1003495,702848,820847,73962,109139,5387,6434,44321,56274,1302,1433,7871,9368,709344,828497,75627,111443,10115,12035,46814,59131,2322,2630,81579,106239,74293,96715,3203,4464,1962,2194,625,845,197,223,1299,1798,75416,98275,3738,5247,2661,3131,920,1258,337,372
R,3,2022,77,1980465,892646,1087819,759731,903036,73111,109031,6950,8280,42715,54972,1307,1542,8832,10958,767159,912104,75189,112104,12193,14780,45300,58110,2452,2864,817559,989372,691246,813278,70233,105055,5205,6241,42117,54158,1132,1325,7626,9315,697607,820925,71809,107389,9830,11898,44429,56919,2165,2502,75087,98447,68485,89758,2878,3976,1745,2039,598,814,175,217,1206,1643,69552,91179,3380,4715,2363,2882,871,1191,287,362
R,3,2022,78,1940687,867517,1073170,746024,902700,67186,102068,6343,7724,38806,49060,1185,1280,7973,10338,752766,911297,68921,104898,11227,13943,41080,51891,2205,2536,799810,981297,684169,818727,64532,98437,4810,5919,38296,48327,1041,1118,6962,8769,690040,825962,65876,100586,9160,11330,40328,50812,1950,2236,67707,91873,61855,83973,2654,3631,1533,1805,510,733,144,162,1011,1569,62726,85335,3045,4312,2067,2613,752,1079,255,300
R,3,2022,79,1859557,824634,1034923,711718,873842,61962,96724,5813,7144,36663,46474,1014,1236,7464,9503,718009,881761,63711,99301,10438,12999,38703,49028,1894,2299,763146,948381,655499,794905,59521,93106,4514,5407,36206,45816,893,1047,6513,8100,660980,801616,60867,95050,8653,10551,38020,48058,1666,1993,61488,86542,56219,78937,2441,3618,1299,1737,457,658,121,189,951,1403,57029,80145,2844,4251,1785,2448,683,970,228,306
R,3,2022,80,1574964,689265,885699,591696,743337,52650,84548,5110,6171,32431,42224,901,1068,6477,8351,597114,750295,54146,86805,9030,11226,34325,44528,1677,2008,635253,810308,542298,674191,50562,81661,3946,4724,32022,41644,787,897,5638,7191,546993,680142,51714,83413,7436,9178,33711,43675,1481,1742,54012,75391,49398,69146,2088,2887,1164,1447,409,580,114,171,839,1160,50121,70153,2432,3392,1594,2048,614,853,196,266
R,3,2022,81,1403986,606460,797526,517910,666854,46946,77310,4547,5683,30455,39266,827,982,5775,7431,522751,673005,48227,79325,8036,10126,32198,41395,1544,1862,556580,726539,472206,601776,45031,74475,3495,4400,30086,38720,731,826,5031,6342,476415,606984,46008,76016,6591,8281,31638,40595,1367,1607,49880,70987,45704,65078,1915,2835,1052,1283,369,546,96,156,744,1089,46336,66021,2219,3309,1445,1845,560,800,177,255
R,3,2022,82,1260588,536114,724474,456533,603945,41995,71277,3988,5176,27609,36072,742,962,5247,7042,460967,609790,43180,73225,7044,9341,29223,38057,1383,1817,491109,658985,415373,544006,40225,68645,3059,3971,27248,35564,640,797,4564,6002,419212,548963,41125,70111,5765,7610,28706,37313,1218,1547,45005,65489,41160,59939,1770,2632,929,1205,361,508,102,165,683,1040,41755,60827,2055,3114,1279,1731,517,744,165,270
R,3,2022,83,1172765,493162,679603,422804,571690,36936,64054,3542,4725,24700,32154,616,832,4564,6148,426670,576829,37986,65682,6294,8393,26052,33905,1138,1563,452765,619236,385746,516364,35382,61605,2744,3624,24400,31706,526,701,3967,5236,389086,520717,36181,62834,5178,6832,25614,33236,1000,1331,40397,60367,37058,55326,1554,2449,798,1101,300,448,90,131,597,912,37584,56112,1805,2848,1116,1561,438,669,138,232
R,3,2022,84,1051264,435176,616088,372211,517002,32745,58500,3147,4264,22352,30029,578,787,4143,5506,375718,521586,33719,60020,5596,7445,23612,31606,1056,1452,399111,561331,339094,466853,31405,56262,2423,3287,22090,29614,490,649,3609,4666,342139,470704,32152,57419,4601,6057,23217,30997,910,1230,36065,54757,33117,50149,1340,2238,724,977,262,415,88,138,534,840,33579,50882,1567,2601,995,1388,395,609,146,222
R,3,2022,85,923827,375248,548579,321209,461010,27726,51527,2668,3726,19604,26710,497,639,3544,4967,324228,465146,28515,52884,4713,6620,20719,28143,913,1228,343460,499413,291948,415763,26485,49637,2091,2852,19383,26333,436,548,3117,4280,294591,419302,27092,50687,3926,5402,20400,27611,812,1069,31788,49166,29261,45247,1241,1890,577,874,221,377,61,91,427,687,29637,45844,1423,2197,787,1218,319,532,101,159
R,3,2022,86,834682,332711,501971,284695,421142,24992,47845,2353,3411,17125,24405,430,588,3116,4580,287296,424940,25715,49093,4142,6073,18111,25731,834,1112,304434,457343,258650,380149,23912,46103,1831,2612,16934,24074,378,492,2729,3913,260922,383373,24465,47069,3429,4931,17827,25237,738,958,28277,44628,26045,40993,1080,1742,522,799,191,331,52,96,387,667,26374,41567,1250,2024,713,1142,284,494,96,154
R,3,2022,87,738615,288279,450336,247220,379533,21075,42001,1993,2948,14893,21327,382,504,2716,4023,249538,382868,21683,43101,3536,5255,15739,22554,734,981,264088,410847,224861,343171,20214,40490,1548,2234,14720,21034,338,430,2407,3488,226911,346047,20702,41353,2941,4269,15471,22127,657,855,24191,39489,22359,36362,861,1511,445,714,173,293,44,74,309,535,22627,36821,981,1748,595,986,268,427,77,126
R,3,2022,88,621362,236922,384440,203133,323314,17021,35725,1620,2422,12523,19058,345,449,2280,3472,205070,326210,17541,36657,2889,4399,13281,20103,623,882,217023,350865,184751,292361,16318,34444,1258,1853,12384,18809,299,393,2013,3005,186462,294854,16728,35172,2399,3605,13067,19744,546,774,19899,33575,18382,30953,703,1281,362,569,139,249,46,56,267,467,18608,31356,813,1485,490,794,214,359,77,108
R,3,2022,89,559893,207713,352180,178248,296659,14836,32382,1403,2222,11016,17468,278,381,1932,3068,179868,299204,15287,33242,2463,3970,11663,18354,530,784,190878,322522,162675,269296,14227,31242,1099,1731,10893,17255,248,331,1736,2667,164124,271494,14599,31933,2055,3290,11490,18034,481,690,16835,29658,15573,27363,609,1140,304,491,123,213,30,50,196,401,15744,27710,688,1309,408,680,173,320,49,94
R,3,2022,90,483452,174358,309094,151440,263666,11124,25928,1100,1822,8900,14684,221,316,1573,2678,152788,265902,11499,26648,1969,3363,9413,15451,420,649,160062,283614,138118,240049,10695,25029,857,1408,8806,14528,192,282,1394,2318,139309,241972,10999,25597,1632,2761,9273,15221,367,574,14296,25480,13322,23617,429,899,243,414,94,156,29,34,179,360,13479,23930,500,1051,337,602,140,230,53,75
R,3,2022,91,421908,147009,274899,127243,234004,9375,22818,936,1627,7839,13781,204,298,1412,2371,128431,235993,9696,23475,1713,2958,8321,14491,389,589,134880,252065,115982,212839,8976,22034,717,1242,7772,13632,185,254,1248,2064,117033,214559,9235,22551,1407,2423,8206,14259,351,520,12129,22834,11261,21165,399,784,219,385,67,149,19,44,164,307,11398,21434,461,924,306,535,115,232,38,69
R,3,2022,92,343370,114991,228379,99296,194145,7407,19322,788,1309,6257,11426,162,250,1081,1927,100212,195733,7667,19869,1401,2401,6597,11985,301,493,105418,209827,90406,176920,7091,18677,619,1022,6203,11305,143,220,956,1683,91218,178306,7301,19113,1168,1996,6504,11801,263,431,9573,18552,8890,17225,316,645,169,287,54,121,19,30,125,244,8994,17427,366,756,233,405,93,184,38,62
R,3,2022,93,281651,90102,191549,78019,163325,5573,15749,583,1055,4922,9508,114,218,891,1694,78759,164730,5783,16239,1083,2018,5213,9997,235,436,82909,176571,71325,149474,5343,15197,461,810,4881,9411,103,192,796,1487,71985,150699,5518,15592,914,1676,5147,9851,210,389,7193,14978,6694,13851,230,552,122,245,41,97,11,26,95,207,6774,14031,265,647,169,342,66,146,25,47
R,3,2022,94,227725,69615,158110,60090,134902,4270,12875,442,893,4025,7885,84,162,704,1393,60685,136065,4424,13246,831,1700,4260,8273,180,354,64302,146406,55133,124071,4114,12458,350,702,3994,7803,75,141,636,1231,55671,125090,4243,12758,702,1430,4211,8152,163,312,5313,11704,4957,10831,156,417,92,191,31,82,9,21,68,162,5014,10975,181,488,129,270,49,121,17,42
R,3,2022,95,174843,50965,123878,43779,105554,3172,9973,332,714,3079,6405,64,130,539,1102,44229,106476,3309,10297,640,1339,3249,6704,134,265,47087,114860,40172,97226,3046,9630,276,565,3056,6344,57,116,480,979,40574,98043,3157,9897,554,1129,3206,6613,116,237,3878,9018,3607,8328,126,343,56,149,23,61,7,14,59,123,3655,8433,152,400,86,210,43,91,18,28
R,3,2022,96,132395,36524,95871,31184,81373,2274,7810,243,526,2389,5172,37,101,397,889,31516,82105,2377,8071,458,1029,2516,5426,94,213,33814,89148,28668,75154,2193,7563,193,422,2373,5125,32,89,355,795,28966,75808,2277,7782,386,881,2488,5350,81,187,2710,6723,2516,6219,81,247,50,104,16,47,5,12,42,94,2550,6297,100,289,72,148,28,76,13,26
R,3,2022,97,98366,25727,72639,21819,61668,1592,5752,172,428,1825,4014,36,91,283,686,22054,62235,1665,5966,330,819,1922,4200,74,176,23898,67786,20119,57170,1537,5578,142,350,1813,3985,33,83,254,620,20331,57682,1596,5762,286,710,1901,4151,66,159,1829,4853,1700,4498,55,174,30,78,12,29,3,8,29,66,1723,4553,69,204,44,109,21,49,8,17
R,3,2022,98,69208,17433,51775,14634,43799,1078,4131,125,283,1352,3005,21,62,223,495,14815,44203,1140,4286,248,567,1431,3136,49,129,16172,48474,13463,40748,1040,4006,106,233,1343,2980,18,55,202,452,13629,41118,1093,4141,219,496,1415,3100,43,115,1261,3301,1171,3051,38,125,19,50,9,25,3,7,21,43,1186,3085,47,145,29,71,16,36,6,14
R,3,2022,99,47100,11266,35834,9274,30051,740,2933,81,200,1001,2244,14,45,156,361,9407,30341,781,3048,163,402,1055,2351,41,97,10464,33622,8544,28000,709,2852,68,168,991,2230,13,41,139,331,8663,28266,743,2954,140,354,1041,2328,34,88,802,2212,730,2051,31,81,13,32,10,14,1,4,17,30,744,2075,38,94,23,48,14,23,7,9
R,3,2022,100,80429,16548,63881,13242,52278,1051,5476,134,413,1826,4877,32,93,263,744,13454,52868,1133,5740,275,822,1914,5076,74,204,15562,60335,12339,49021,1020,5346,118,364,1818,4854,28,85,239,665,12532,49548,1092,5573,248,737,1900,5030,64,182,986,3546,903,3257,31,130,16,49,8,23,4,8,24,79,922,3320,41,167,27,85,14,46,10,22
R,4,2022,999,332878785,164776183,168102602,125352132,126150483,21789239,23528151,2220236,2176052,10000847,10787471,445776,431998,4967953,5028447,129792342,130621355,24074296,25885343,3626902,3639636,11854534,12628010,874755,862996,132505029,136581811,97245669,98745352,20146485,21843072,1195168,1227284,9660127,10448549,320551,314705,3937029,4002849,100764123,102302163,21941020,23704128,2180928,2274214,11229835,12006193,656018,653342,32271154,31520791,28106463,27405131,1642754,1685079,1025068,948768,340720,338922,125225,117293,1030924,1025598,29028219,28319192,2133276,2181215,1445974,1365422,624699,621817,218737,209654
R,4,2022,0,3689255,1885480,1803775,1301197,1240968,305244,296851,34542,33080,108365,102418,7449,7049,128683,123409,1419544,1354443,376484,365321,58573,56184,155877,147822,16281,15434,1370824,1307506,885843,840072,265834,258635,12552,11968,100397,94907,4145,3978,102053,97946,980242,930645,323173,313794,27699,26566,139621,132422,10541,10061,514656,496269,415354,400896,39410,38216,21990,21112,7968,7511,3304,3071,26630,25463,439302,423798,53311,51527,30874,29618,16256,15400,5740,5373
R,4,2022,1,3573622,1827290,1746332,1252745,1193252,302264,293604,33612,32294,108788,102463,6858,6403,123023,118316,1365889,1302047,370330,359210,56565,54413,154261,146057,15292,14437,1334695,1272096,853895,809158,265313,257815,12440,12027,101301,95237,4113,3777,97633,94082,944198,896151,320116,310740,26919,26035,138889,131344,10230,9626,492595,474236,398850,384094,36951,35789,21172,20267,7487,7226,2745,2626,25390,24234,421691,405896,50214,48470,29646,28378,15372,14713,5062,4811
R,4,2022,2,3754027,1918337,1835690,1332148,1271861,302068,293288,35897,34492,116023,109609,7223,6815,124978,119625,1447080,1381861,371278,359668,59036,56759,162307,153717,15780,14922,1417398,1353509,924527,879232,266402,258913,14057,13587,108174,102138,4445,4187,99793,95452,1016784,967460,322399,312597,28828,27784,146677,138823,10751,10160,500939,482181,407621,392629,35666,34375,21840,20905,7849,7471,2778,2628,25185,24173,430296,414401,48879,47071,30208,28975,15630,14894,5029,4762
R,4,2022,3,3797197,1939647,1857550,1348495,1287809,303411,296022,35992,34533,119066,112364,7335,6921,125348,119901,1463734,1398032,372609,362398,59288,56932,165612,156640,15946,15071,1433279,1368735,935891,888926,267455,261231,14241,13837,111129,104812,4527,4273,100036,95656,1028330,977313,323328,314873,29118,28151,149906,141647,10893,10284,506368,488815,412604,398883,35956,34791,21751,20696,7937,7552,2808,2648,25312,24245,435404,420719,49281,47525,30170,28781,15706,14993,5053,4787
R,4,2022,4,3892653,1990842,1901811,1381941,1317020,311420,303371,36997,34834,125459,117772,7436,7056,127589,121758,1499197,1428911,381480,370674,60813,57670,173056,162757,16241,15370,1472817,1403438,957362,908164,276467,269423,14635,13996,117596,110252,4694,4403,102063,97200,1051615,997923,333204,323874,29889,28617,157364,147713,11222,10533,518025,498373,424579,408856,34953,33948,22362,20838,7863,7520,2742,2653,25526,24558,447582,430988,48276,46800,30924,29053,15692,15044,5019,4837
R,4,2022,5,3984411,2038789,1945622,1422851,1353548,311827,304147,35975,34914,131730,123051,7591,7170,128815,122792,1541149,1466428,381681,371376,60259,58200,180459,168725,16663,15662,1510626,1437352,986335,933758,276839,270359,15548,14943,123933,115630,4881,4527,103090,98135,1081430,1024399,333292,324750,31226,29919,164757,153766,11659,10819,528163,508270,436516,419790,34988,33788,20427,19971,7797,7421,2710,2643,25725,24657,459719,442029,48389,46626,29033,28281,15702,14959,5004,4843
R,4,2022,6,4066639,2078341,1988298,1464369,1395049,314106,307281,35498,34176,127696,120602,7453,7139,129219,124051,1583165,1509099,383981,375024,60261,57873,176245,166695,16529,15722,1539553,1470254,1015891,964013,279797,273976,16011,15302,119863,113252,4693,4522,103298,99189,1111311,1055651,336303,328807,32007,30608,160425,151735,11427,10891,538788,518044,448478,431036,34309,33305,19487,18874,7833,7350,2760,2617,25921,24862,471854,453448,47678,46217,28254,27265,15820,14960,5102,4831
R,4,2022,7,4094109,2090683,2003426,1469555,1403243,318216,310943,35526,34554,130970,123782,7341,7210,129075,123694,1588208,1516920,387949,378240,60301,58338,179485,169845,16448,15846,1555715,1485617,1024148,972460,283456,277184,16347,15756,123538,116570,4746,4626,103480,99021,1119704,1063885,339884,331679,32479,31159,164249,155125,11571,11092,534968,517809,445407,430783,34760,33759,19179,18798,7432,7212,2595,2584,25595,24673,468504,453035,48065,46561,27822,27179,15236,14720,4877,4754
R,4,2022,8,4064295,2081854,1982441,1467951,1392221,318687,309159,35709,34439,125444,118414,6974,6673,127089,121535,1584763,1503879,387141,375621,60391,57979,173126,163276,16035,15168,1549498,1472707,1024248,967834,283943,275672,16706,15945,118347,111714,4534,4327,101720,97215,1118203,1057560,339278,329517,32805,31241,158244,149163,11248,10615,532356,509734,443703,424387,34744,33487,19003,18494,7097,6700,2440,2346,25369,24320,466560,446319,47863,46104,27586,26738,14882,14113,4787,4553
R,4,2022,9,4069312,2078219,1991093,1463743,1398083,316234,308282,35370,34385,130001,123013,7134,6860,125737,120470,1579174,1508654,383318,373352,59871,57934,177798,168116,16304,15488,1547880,1478691,1020367,970164,282412,275571,16721,16033,123077,116174,4683,4432,100620,96317,1113144,1058972,336553,328136,32685,31379,163185,153895,11503,10814,530339,512402,443376,427919,33822,32711,18649,18352,6924,6839,2451,2428,25117,24153,466030,449682,46765,45216,27186,26555,14613,14221,4801,4674
R,4,2022,10,4087947,2094470,1993477,1483968,1408496,319012,308434,36658,34852,123267,116600,6803,6553,124762,118542,1598528,1517322,385953,372407,61377,58386,170015,160686,15796,15063,1554825,1476130,1032184,975002,285288,276102,17031,16190,116444,110081,4389,4213,99489,94542,1123957,1062214,339213,327696,33102,31483,155484,146861,11039,10480,539645,517347,451784,433494,33724,32332,19627,18662,6823,6519,2414,2340,25273,24000,474571,455108,46740,44711,28275,26903,14531,13825,4757,4583
R,4,2022,11,4128827,2117591,2011236,1509040,1429471,321422,309747,34297,33294,121150,114144,6694,6331,124988,118249,1623904,1538011,388295,373506,59260,57253,167848,157789,15741,14775,1566543,1482649,1041263,981296,289835,278923,17107,16445,114552,107959,4402,4176,99384,93850,1132992,1067803,343606,330112,33288,31978,153488,144293,11072,10402,551048,528587,467777,448175,31587,30824,17190,16849,6598,6185,2292,2155,25604,24399,490912,470208,44689,43394,25972,25275,14360,13496,4669,4373
R,4,2022,12,4226608,2164689,2061919,1552205,1471184,327278,316471,34336,33115,119573,114246,6502,6366,124795,120537,1667187,1581965,394350,381874,59390,57603,165454,158082,15270,14807,1595796,1517002,1066500,1006189,295463,285880,17616,17104,113137,108129,4381,4248,98699,95452,1157841,1094273,349250,338224,33644,32915,151192,144686,10836,10453,568893,544917,485705,464995,31815,30591,16720,16011,6436,6117,2121,2118,26096,25085,509346,487692,45100,43650,25746,24688,14262,13396,4434,4354
R,4,2022,13,4335009,2219552,2115457,1595986,1514860,337974,327203,35100,33564,120373,114914,6704,6598,123415,118318,1709363,1623731,404472,391466,60175,57059,165306,157726,15381,14929,1640684,1562344,1100218,1041595,306041,296188,18046,17422,113878,108832,4569,4484,97932,93823,1190511,1128307,359594,348057,34166,32388,151409,144507,11016,10592,578868,553113,495768,473265,31933,31015,17054,16142,6495,6082,2135,2114,25483,24495,518852,495424,44878,43409,26009,24671,13897,13219,4365,4337
R,4,2022,14,4466064,2287799,2178265,1649467,1562673,346763,336217,36427,34980,124905,119017,6814,6615,123423,118763,1762757,1671646,412880,401070,61535,59208,169999,161504,15719,14933,1689679,1608456,1135644,1073793,314283,305023,18594,18201,118516,112960,4632,4399,98010,94080,1225969,1160408,367699,357306,34725,33682,156127,148310,11213,10533,598120,569809,513823,488880,32480,31194,17833,16779,6389,6057,2182,2216,25413,24683,536788,511238,45181,43764,26810,25526,13872,13194,4506,4400
R,4,2022,15,4445331,2276186,2169145,1648820,1565269,343563,331840,36824,34940,121531,116304,6689,6555,118759,114237,1757899,1670030,406761,393404,61246,58650,165188,157371,15319,14718,1684108,1603110,1139592,1078606,311763,301157,18718,18027,115093,110339,4591,4394,94351,90587,1226597,1161978,362765,351010,34494,33233,151492,144557,10953,10398,592078,566035,509228,486663,31800,30683,18106,16913,6438,5965,2098,2161,24408,23650,531302,508052,43996,42394,26752,25417,13696,12814,4366,4320
R,4,2022,16,4347851,2223852,2123999,1622049,1538804,328889,321324,35281,33994,119193,115823,6522,6473,111918,107581,1724646,1637379,387909,378619,58973,56558,160263,155125,14575,14090,1652856,1578062,1129180,1067447,298973,292417,18088,17735,113194,110275,4430,4424,88991,85764,1211021,1146256,346785,338976,33351,32269,147597,143222,10428,10091,570996,545937,492869,471357,29916,28907,17193,16259,5999,5548,2092,2049,22927,21817,513625,491123,41124,39643,25622,24289,12666,11903,4147,3999
R,4,2022,17,4315057,2206915,2108142,1613662,1530216,322848,313686,34846,33415,122050,120901,6596,6283,106913,103641,1711495,1624873,378095,367725,57991,55782,162042,159111,14361,13842,1649371,1576157,1131081,1070241,294013,285847,18109,17308,116213,115357,4599,4422,85356,82982,1209500,1146250,338788,329891,33200,31953,149917,147599,10391,10133,557544,531985,482581,459975,28835,27839,16737,16107,5837,5544,1997,1861,21557,20659,501995,478623,39307,37834,24791,23829,12125,11512,3970,3709
R,4,2022,18,4355818,2225361,2130457,1634744,1552510,321583,314435,34064,33110,124598,123541,6379,6116,103993,100745,1729981,1644751,374862,366436,57105,55385,163318,160798,13985,13415,1676167,1603865,1158556,1096025,293400,287532,17843,17314,118850,118087,4489,4297,83029,80610,1234842,1170065,336629,329825,32967,32044,151434,149517,10193,9732,549194,526592,476188,456485,28183,26903,16221,15796,5748,5454,1890,1819,20964,20135,495139,474686,38233,36611,24138,23341,11884,11281,3792,3683
R,4,2022,19,4298423,2196555,2101868,1614032,1530975,318940,313059,33961,32331,125075,123892,6354,6041,98193,95570,1703551,1618119,369001,362049,56220,54098,161560,159213,13801,13145,1657192,1585059,1145669,1081679,291142,286946,17655,17174,119538,118633,4514,4269,78674,76358,1217631,1151567,331908,326792,32365,31552,150336,148290,10113,9656,539363,516809,468363,449296,27798,26113,16306,15157,5537,5259,1840,1772,19519,19212,485920,466552,37093,35257,23855,22546,11224,10923,3688,3489
R,4,2022,20,4316438,2204060,2112378,1618703,1539703,325273,318957,33824,31865,124152,122119,6115,5995,95993,93739,1706257,1624975,373997,367108,56445,54199,159332,156102,13247,12999,1671123,1602965,1155577,1096438,297927,293189,17850,17164,118836,117006,4297,4193,76636,74975,1225662,1164883,337532,332371,32752,32045,148501,145657,9775,9528,532937,509413,463126,443265,27346,25768,15974,14701,5316,5113,1818,1802,19357,18764,480595,460092,36465,34737,23693,22154,10831,10445,3472,3471
R,4,2022,21,4384523,2238013,2146510,1638269,1559629,332734,327265,33825,32464,132072,129407,6167,6048,94946,91697,1724584,1642887,380550,373926,56547,54483,167273,162798,13406,13032,1706282,1638558,1175430,1117299,305641,301416,18137,17567,126733,124436,4453,4258,75888,73582,1244508,1184297,344379,339432,33365,32505,156537,152681,9938,9574,531731,507952,462839,442330,27093,25849,15688,14897,5339,4971,1714,1790,19058,18115,480076,458590,36171,34494,23182,21978,10736,10117,3468,3458
R,4,2022,22,4339426,2213440,2125986,1620043,1543568,332679,327580,33831,32355,128748,126843,6173,5870,91966,89770,1703685,1624834,379123,373642,56707,54527,161832,158876,13091,12728,1693529,1628755,1167221,1110657,306224,302384,18394,17709,123588,121911,4428,4179,73674,71915,1234391,1175883,344009,339992,33846,32738,151608,148877,9722,9401,519911,497231,452822,432911,26455,25196,15437,14646,5160,4932,1745,1691,18292,17855,469294,448951,35114,33650,22861,21789,10224,9999,3369,3327
