UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,11,2020,80,1476343,644629,831714,550056,694767,51296,82232,4717,5844,31696,40244,884,1021,5980,7606,555050,701091,52658,84326,8281,10365,33537,42377,1612,1933,591887,757970,501758,627225,49270,79277,3587,4480,31283,39684,777,842,5212,6462,506097,632549,50316,80867,6735,8411,32938,41569,1431,1646,52742,73744,48298,67542,2026,2955,1130,1364,413,560,107,179,768,1144,48953,68542,2342,3459,1546,1954,599,808,181,287
R,11,2020,81,1339492,578920,760572,495467,637411,45220,74092,4061,5179,28230,35890,704,967,5238,7033,499899,643242,46438,75984,7138,9366,29799,37892,1344,1826,531644,693367,452205,575815,43345,71396,3095,3956,27876,35383,600,819,4523,5998,456005,580780,44266,72811,5802,7616,29282,37133,1178,1562,47276,67205,43262,61596,1875,2696,966,1223,354,507,104,148,715,1035,43894,62462,2172,3173,1336,1750,517,759,166,264
R,11,2020,82,1259943,537841,722102,462214,608482,40594,68357,3733,4919,25818,33207,691,866,4791,6271,466257,613715,41684,70052,6596,8599,27265,35015,1242,1603,494672,659075,422604,550709,38966,65814,2878,3784,25481,32750,590,709,4153,5309,426092,555110,39790,67098,5414,6987,26775,34324,1081,1345,43169,63027,39610,57773,1628,2543,855,1135,337,457,101,157,638,962,40165,58605,1894,2954,1182,1612,490,691,161,258
R,11,2020,83,1125029,473102,651927,406074,548084,35847,62209,3211,4358,23130,30736,592,788,4248,5752,409707,552875,36837,63790,5721,7685,24414,32390,1072,1501,434352,594667,370440,495599,34396,59918,2460,3324,22857,30275,505,654,3694,4897,373587,499646,35148,61127,4692,6235,24007,31727,931,1283,38750,57260,35634,52485,1451,2291,751,1034,273,461,87,134,554,855,36120,53229,1689,2663,1029,1450,407,663,141,218
R,11,2020,84,1016601,420634,595967,361206,501899,31759,56854,2841,3885,20560,27560,512,674,3756,5095,364375,506128,32605,58274,5002,6861,21747,29015,970,1260,385734,543710,329091,453850,30392,54798,2202,2958,20324,27178,442,580,3283,4346,331849,457426,31035,55889,4123,5543,21400,28470,851,1101,34900,52257,32115,48049,1367,2056,639,927,236,382,70,94,473,749,32526,48702,1570,2385,879,1318,347,545,119,159
R,11,2020,85,928139,376670,551469,324012,464592,28313,52474,2498,3570,18124,25437,450,609,3273,4787,326752,468550,29069,53756,4377,6336,19141,26853,880,1169,345309,503172,295101,420197,27145,50594,1918,2705,17901,25075,398,501,2846,4100,297476,423570,27726,51586,3588,5132,18806,26316,785,990,31361,48297,28911,44395,1168,1880,580,865,223,362,52,108,427,687,29276,44980,1343,2170,789,1204,335,537,95,179
R,11,2020,86,813918,324433,489485,279534,413823,23931,45954,2066,3020,15628,22055,421,531,2853,4102,281977,417250,24588,47078,3662,5374,16542,23293,770,1016,297733,447466,254844,375094,22995,44372,1585,2274,15435,21739,363,456,2511,3531,256993,378032,23510,45247,3019,4339,16248,22833,678,883,26700,42019,24690,38729,936,1582,481,746,193,316,58,75,342,571,24984,39218,1078,1831,643,1035,294,460,92,133
R,11,2020,87,712644,277547,435097,239506,367667,19948,40312,1767,2610,13601,20384,362,460,2363,3664,241497,370708,20484,41299,3089,4702,14385,21466,654,935,255188,398417,218842,333816,19146,38910,1362,1999,13448,20124,313,401,2077,3167,220589,336427,19563,39679,2536,3847,14162,21092,573,825,22359,36680,20664,33851,802,1402,405,611,153,260,49,59,286,497,20908,34281,921,1620,553,855,223,374,81,110
R,11,2020,88,652706,247294,405412,214054,344079,17422,36616,1506,2376,11905,18572,310,419,2097,3350,215831,346873,17927,37552,2656,4288,12591,19537,579,839,227506,371813,195703,313037,16748,35361,1149,1815,11759,18339,274,367,1873,2894,197283,315437,17161,36115,2185,3503,12385,19186,520,734,19788,33599,18351,31042,674,1255,357,561,146,233,36,52,224,456,18548,31436,766,1437,471,785,206,351,59,105
R,11,2020,89,567745,209730,358015,183437,307195,13384,29913,1213,1983,9713,15775,250,334,1733,2815,184914,309548,13790,30696,2151,3592,10302,16588,474,677,192781,329112,167655,280433,12863,28896,911,1488,9615,15585,219,288,1518,2422,168944,282443,13191,29506,1736,2906,10145,16302,414,591,16949,28903,15782,26762,521,1017,302,495,98,190,31,46,215,393,15970,27105,599,1190,415,686,157,286,60,86
R,11,2020,90,507910,181354,326556,157962,279235,11846,27490,1058,1766,8767,15143,226,326,1495,2596,159227,281411,12192,28199,1896,3227,9250,15906,422,648,166546,299861,144187,254454,11358,26581,806,1332,8682,14979,203,279,1310,2236,145297,256315,11628,27125,1545,2621,9113,15654,381,564,14808,26695,13775,24781,488,909,252,434,85,164,23,47,185,360,13930,25096,564,1074,351,606,137,252,41,84
R,11,2020,91,415447,142187,273260,124092,234261,8974,22893,842,1414,6876,12278,180,286,1223,2128,125128,236012,9266,23519,1533,2609,7262,12890,338,557,130655,251745,113397,214284,8591,22141,639,1081,6805,12137,160,250,1063,1852,114297,215803,8821,22638,1250,2140,7145,12680,297,491,11532,21515,10695,19977,383,752,203,333,71,141,20,36,160,276,10831,20209,445,881,283,469,117,210,41,66
R,11,2020,92,352845,115844,237001,101293,203580,7142,19461,678,1217,5617,10607,119,228,995,1908,102125,205167,7376,20004,1247,2303,5934,11153,248,478,106716,218991,92788,186955,6851,18790,516,920,5572,10491,104,194,885,1641,93527,188306,7044,19220,1031,1878,5862,10972,216,414,9128,18010,8505,16625,291,671,162,297,45,116,15,34,110,267,8598,16861,332,784,216,425,72,181,32,64
R,11,2020,93,288405,90597,197808,79004,170152,5590,16088,490,1012,4633,8835,100,177,780,1544,79660,171436,5778,16506,917,1923,4885,9263,202,375,83787,183451,72632,156856,5395,15561,385,772,4592,8744,87,153,696,1365,73216,157986,5551,15899,769,1596,4821,9126,179,327,6810,14357,6372,13296,195,527,105,240,41,91,13,24,84,179,6444,13450,227,607,148,327,64,137,23,48
R,11,2020,94,227719,68127,159592,59319,137332,4225,12852,391,807,3512,7203,68,163,612,1235,59835,138375,4377,13215,731,1504,3705,7535,150,312,62995,148290,54542,126876,4064,12437,310,625,3482,7123,59,144,538,1085,54995,127788,4183,12733,613,1247,3652,7421,129,277,5132,11302,4777,10456,161,415,81,182,30,80,9,19,74,150,4840,10587,194,482,118,257,53,114,21,35
R,11,2020,95,177160,50201,126959,43467,108975,3103,10183,289,615,2847,6007,51,130,444,1049,43841,109844,3215,10498,534,1197,2992,6297,111,263,46501,118197,40033,100864,2992,9862,221,473,2824,5951,44,116,387,931,40360,101638,3078,10126,436,1001,2951,6206,95,231,3700,8762,3434,8111,111,321,68,142,23,56,7,14,57,118,3481,8206,137,372,98,196,41,91,16,32
R,11,2020,96,134900,36367,98533,31300,84717,2265,7802,209,501,2222,4646,36,95,335,772,31579,85350,2354,8039,396,948,2337,4856,73,190,33743,92015,28857,78667,2184,7566,165,398,2204,4603,34,84,299,697,29106,79238,2257,7770,334,806,2308,4792,66,173,2624,6518,2443,6050,81,236,44,103,18,43,2,11,36,75,2473,6112,97,269,62,142,29,64,7,17
R,11,2020,97,97352,25238,72114,21601,61907,1551,5662,150,339,1635,3542,30,68,271,596,21826,62399,1627,5856,294,682,1726,3698,66,147,23357,67553,19849,57680,1496,5491,120,269,1622,3515,26,60,244,538,20054,58120,1560,5659,253,584,1705,3657,56,131,1881,4561,1752,4227,55,171,30,70,13,27,4,8,27,58,1772,4279,67,197,41,98,21,41,10,16
R,11,2020,98,69927,17159,52768,14565,45130,1086,4226,102,257,1227,2667,17,60,162,428,14703,45477,1128,4355,190,495,1286,2784,42,116,15973,49531,13469,42119,1047,4114,84,213,1216,2646,15,55,142,384,13589,42430,1081,4225,161,430,1269,2750,35,106,1186,3237,1096,3011,39,112,18,44,11,21,2,5,20,44,1114,3047,47,130,29,65,17,34,7,10
R,11,2020,99,47584,10794,36790,9161,31394,637,2948,60,176,799,1900,15,39,122,333,9259,31659,679,3065,124,362,836,1995,36,85,10075,34604,8497,29375,618,2870,48,147,794,1886,12,36,106,290,8582,29606,654,2969,104,312,827,1965,28,76,719,2186,664,2019,19,78,12,29,5,14,3,3,16,43,677,2053,25,96,20,50,9,30,8,9
R,11,2020,100,78232,15334,62898,12415,51922,1055,5669,107,339,1526,4288,26,80,205,600,12578,52401,1120,5891,215,667,1594,4442,61,168,14384,59415,11548,48732,1022,5531,89,290,1518,4262,24,72,183,528,11696,49150,1078,5718,186,583,1579,4398,53,149,950,3483,867,3190,33,138,18,49,8,26,2,8,22,72,882,3251,42,173,29,84,15,44,8,19
R,12,2020,999,331839045,164353911,167485134,125499295,126152866,21647465,23357760,2185049,2137790,9779052,10545751,436091,421244,4806959,4869723,129789604,130476205,23840430,25625210,3568566,3577670,11570225,12324615,855133,842408,132669834,136597611,97843032,99242334,20058018,21726690,1192585,1222497,9448266,10216885,314681,307887,3813252,3881318,101245353,102685400,21781469,23518756,2167033,2257880,10966076,11723295,643274,639670,31684077,30887523,27656263,26910532,1589447,1631070,992464,915293,330786,328866,121410,113357,993707,988405,28544251,27790805,2058961,2106454,1401533,1319790,604149,601320,211859,202738
R,12,2020,0,3634023,1858170,1775853,1280412,1221173,303107,293338,34459,32940,109171,102842,6910,6511,124111,119049,1394585,1330678,371984,359539,57520,55110,154917,146586,15402,14592,1362213,1298996,877969,834192,266698,258072,13068,12574,101505,95476,4178,3880,98795,94802,969367,921880,322342,311571,27708,26663,139374,131712,10366,9778,495957,476857,402443,386981,36409,35266,21391,20366,7666,7366,2732,2631,25316,24247,425218,408798,49642,47968,29812,28447,15543,14874,5036,4814
R,12,2020,1,3744583,1913335,1831248,1330532,1270123,301398,293803,35593,34203,114564,107584,7224,6783,124024,118752,1444547,1379284,369975,359680,58636,56397,160531,151330,15759,14849,1415757,1350915,925547,878758,265962,259455,14062,13642,106712,100144,4434,4161,99040,94755,1017074,966310,321450,312743,28804,27838,144942,136497,10726,10108,497578,480333,404985,391365,35436,34348,21531,20561,7852,7440,2790,2622,24984,23997,427473,412974,48525,46937,29832,28559,15589,14833,5033,4741
R,12,2020,2,3806276,1945010,1861266,1351608,1289845,305431,297979,36126,34648,118785,111635,7331,6918,125729,120241,1467177,1400354,374870,364608,59505,57108,165441,155996,15976,15102,1439053,1373463,939216,891835,269760,263424,14213,13767,110871,104128,4526,4273,100467,96036,1032043,980548,325965,317357,29161,28157,149742,141048,10909,10313,505957,487803,412392,398010,35671,34555,21913,20881,7914,7507,2805,2645,25262,24205,435134,419806,48905,47251,30344,28951,15699,14948,5067,4789
R,12,2020,3,3895753,1993555,1902198,1386107,1319708,310823,302096,36164,34267,125576,117619,7430,7053,127455,121455,1503193,1431343,380616,369250,60006,57076,173282,162407,16321,15387,1478055,1406295,961902,911537,276271,268581,15086,14353,117876,110240,4751,4434,102169,97150,1056195,1001267,332879,323037,30472,29037,157800,147558,11384,10591,515500,495903,424205,408171,34552,33515,21078,19914,7700,7379,2679,2619,25286,24305,446998,430076,47737,46213,29534,28039,15482,14849,4937,4796
R,12,2020,4,4011993,2051247,1960746,1438804,1370479,310931,304128,35723,34558,129154,121239,7494,7128,129141,123214,1557479,1483750,380879,371396,60213,58023,177872,167142,16570,15659,1521306,1451398,999598,948492,276413,270708,15793,15224,121332,113853,4780,4500,103390,98621,1095053,1039599,333024,325216,31650,30413,162087,152182,11541,10824,529941,509348,439206,421987,34518,33420,19930,19334,7822,7386,2714,2628,25751,24593,462426,444151,47855,46180,28563,27610,15785,14960,5029,4835
R,12,2020,5,4061090,2075441,1985649,1462101,1393741,315435,307761,35057,33923,126728,119470,7355,7121,128765,123633,1580485,1507404,385168,375325,59733,57534,174996,165370,16390,15697,1541129,1470541,1016926,965033,281166,274448,16158,15406,119057,112152,4650,4482,103172,99020,1112225,1056509,337674,329241,32204,30705,159435,150504,11388,10869,534312,515108,445175,428708,34269,33313,18899,18517,7671,7318,2705,2639,25593,24613,468260,450895,47494,46084,27529,26829,15561,14866,5002,4828
R,12,2020,6,4080038,2085815,1994223,1469639,1398805,316943,309443,35221,34306,128675,121813,7212,6982,128125,122874,1587415,1511751,386032,376424,59898,57979,176884,167386,16288,15549,1554833,1482792,1027285,973137,282303,275984,16401,15863,121375,114824,4664,4510,102805,98474,1122232,1064077,338270,330310,32523,31262,161823,152959,11452,10923,530982,511431,442354,425668,34640,33459,18820,18443,7300,6989,2548,2472,25320,24400,465183,447674,47762,46114,27375,26717,15061,14427,4836,4626
R,12,2020,7,4041478,2067976,1973502,1458623,1387256,316225,307417,35564,34112,124485,117510,6963,6643,126116,120564,1574491,1497964,383964,373127,60073,57542,171995,162204,16063,15156,1541240,1467741,1019257,965550,282129,274642,16726,15967,117524,110795,4550,4282,101054,96505,1112539,1054581,336969,327904,32752,31255,157300,148105,11296,10552,526736,505761,439366,421706,34096,32775,18838,18145,6961,6715,2413,2361,25062,24059,461952,443383,46995,45223,27321,26287,14695,14099,4767,4604
R,12,2020,8,4064353,2077386,1986967,1466535,1398512,316355,307460,35466,34351,126910,120048,6994,6746,125126,119850,1581411,1508522,383262,372181,59987,57914,174217,164793,16073,15363,1547628,1475453,1023392,970776,282722,275037,16812,16179,120056,113310,4563,4352,100083,95799,1115685,1059120,336737,327339,32802,31551,159696,150694,11303,10727,529758,511514,443143,427736,33633,32423,18654,18172,6854,6738,2431,2394,25043,24051,465726,449402,46525,44842,27185,26363,14521,14099,4770,4636
R,12,2020,9,4089899,2096864,1993035,1489844,1411629,318742,308266,35568,34291,121159,114193,6778,6484,124773,118172,1604445,1520085,385744,371976,60353,57872,167774,158164,15785,14977,1556031,1474834,1035199,976361,285552,276342,17059,16132,114400,107724,4354,4151,99467,94124,1126979,1063156,339563,327674,33190,31451,153269,144358,11003,10395,540833,518201,454645,435268,33190,31924,18509,18159,6759,6469,2424,2333,25306,24048,477466,456929,46181,44302,27163,26421,14505,13806,4782,4582
R,12,2020,10,4173097,2138761,2034336,1528973,1449741,323769,312209,34221,33014,119578,113524,6598,6267,125622,119581,1644545,1559639,391043,376780,59540,57372,166106,157326,15600,14725,1579987,1499017,1053258,994118,292424,281646,17218,16770,113054,107452,4363,4169,99670,94862,1145346,1081653,346429,333435,33553,32554,151782,143959,11005,10410,558774,535319,475715,455623,31345,30563,17003,16244,6524,6072,2235,2098,25952,24719,499199,477986,44614,43345,25987,24818,14324,13367,4595,4315
R,12,2020,11,4222039,2161702,2060337,1552615,1472851,327173,316691,34316,32985,117706,112626,6532,6362,123360,118822,1666152,1582063,393444,381326,59116,56841,163138,155741,15160,14738,1597578,1519974,1070386,1011367,295918,286334,17811,17164,111347,106544,4442,4268,97674,94297,1160701,1098403,349198,338321,33703,32582,149066,142480,10800,10434,564124,540363,482229,461484,31255,30357,16505,15821,6359,6082,2090,2094,25686,24525,505451,483660,44246,43005,25413,24259,14072,13261,4360,4304
R,12,2020,12,4399796,2254005,2145791,1622918,1537582,343649,332448,35471,33746,121005,115779,6710,6554,124252,119682,1737072,1647598,410594,397803,60439,57732,166218,158727,15595,14866,1667687,1587042,1120116,1058708,311216,301512,18369,17733,114562,109637,4552,4407,98872,95045,1211245,1146462,365380,354400,34500,33047,152352,145436,11123,10507,586318,558749,502802,478874,32433,30936,17102,16013,6443,6142,2158,2147,25380,24637,525827,501136,45214,43403,25939,24685,13866,13291,4472,4359
R,12,2020,13,4443347,2275992,2167355,1645314,1560334,343912,332963,36206,34840,122335,116095,6723,6574,121502,116549,1756871,1667237,409037,396267,61173,58709,166574,157970,15463,14850,1683614,1601767,1136159,1074504,311886,302131,18553,18236,115937,110144,4574,4386,96505,92366,1225144,1159505,364494,353195,34647,33515,152783,145002,11059,10481,592378,565588,509155,485830,32026,30832,17653,16604,6398,5951,2149,2188,24997,24183,531727,507732,44543,43072,26526,25194,13791,12968,4404,4369
R,12,2020,14,4389074,2247249,2141825,1632048,1549542,337269,326268,35961,33997,119075,113938,6539,6353,116357,111727,1738816,1652019,398901,386232,60167,57235,161924,154236,14984,14335,1667717,1587220,1132746,1071893,306621,296414,18451,17778,112778,108129,4478,4255,92643,88751,1218074,1153569,356538,345101,34089,32721,148625,141744,10725,10142,579532,554605,499302,477649,30648,29854,17510,16219,6297,5809,2061,2098,23714,22976,520742,498450,42363,41131,26078,24514,13299,12492,4259,4193
R,12,2020,15,4324403,2211998,2112405,1617298,1533163,325413,317209,34925,33842,118016,115896,6523,6422,109823,105873,1717954,1630066,382901,373141,58357,56282,158598,154767,14412,13983,1648702,1574288,1130487,1068083,296018,288959,18139,17781,112199,110426,4420,4423,87439,84616,1210920,1145750,342659,334502,33288,32299,146242,143119,10263,10087,563296,538117,486811,465080,29395,28250,16786,16061,5817,5470,2103,1999,22384,21257,507034,484316,40242,38639,25069,23983,12356,11648,4149,3896
R,12,2020,16,4311715,2204076,2107639,1616523,1534457,321553,312695,34251,32863,119786,118967,6445,6122,105518,102535,1713095,1628183,376095,366082,57152,55172,159157,156724,14169,13572,1654527,1581261,1140097,1078631,293252,285536,18132,17222,113991,113469,4508,4285,84547,82118,1217778,1153900,337570,329071,33231,31913,147193,145343,10306,9869,549549,526378,476426,455826,28301,27159,16119,15641,5795,5498,1937,1837,20971,20417,495317,474283,38525,37011,23921,23259,11964,11381,3863,3703
R,12,2020,17,4311411,2203173,2108238,1622844,1539979,318665,311258,33420,32527,120269,119777,6271,5944,101704,98753,1715862,1630262,370671,362044,56140,54563,158090,156405,13806,13198,1663249,1589548,1154149,1089780,290969,284913,17697,17159,114661,114403,4387,4174,81386,79119,1228834,1162369,333324,326338,32677,31806,146533,145187,10050,9647,539924,518690,468695,450199,27696,26345,15723,15368,5608,5374,1884,1770,20318,19634,487028,467893,37347,35706,23463,22757,11557,11218,3756,3551
R,12,2020,18,4290844,2192248,2098596,1613695,1531959,320566,314504,33658,32111,120965,119482,6183,5968,97181,94572,1702321,1618075,369939,363031,56044,54013,156933,154122,13532,12992,1658454,1587016,1149636,1086701,293284,288725,17854,17226,115445,114381,4380,4185,77855,75798,1220839,1155998,333563,328322,32662,31792,145756,143541,9966,9514,533794,511580,464059,445258,27282,25779,15804,14885,5520,5101,1803,1783,19326,18774,481482,462077,36376,34709,23382,22221,11177,10581,3566,3478
R,12,2020,19,4317648,2205461,2112187,1621822,1542226,326177,319435,33364,31648,122542,120127,6013,5848,95543,92903,1708788,1626811,374710,366989,55957,53817,157632,153810,13171,12842,1677995,1608255,1162824,1103151,299252,294068,17961,17317,117304,115082,4245,4063,76409,74574,1232535,1171278,338721,332974,33033,32209,146906,143536,9691,9389,527466,503932,458998,439075,26925,25367,15403,14331,5238,5045,1768,1785,19134,18329,476253,455533,35989,34015,22924,21608,10726,10274,3480,3453
R,12,2020,20,4381999,2237784,2144215,1639644,1558357,336550,330521,33840,32422,127337,125518,6144,5944,94269,91453,1725416,1641273,384015,377229,56787,54618,161927,158647,13231,12890,1710085,1640906,1179657,1120096,309969,304968,18451,17708,122046,120492,4420,4178,75542,73464,1248496,1186901,348594,343104,33882,32829,151344,148444,9846,9446,527699,503309,459987,438261,26581,25553,15389,14714,5291,5026,1724,1766,18727,17989,476920,454372,35421,34125,22905,21789,10583,10203,3385,3444
R,12,2020,21,4279976,2184649,2095327,1606046,1528451,327569,321655,32866,31717,121906,120113,6062,5686,90200,87705,1687970,1607776,373175,366620,55405,53648,154172,151283,13077,12455,1675497,1608607,1161999,1104256,301830,296957,18156,17687,116835,115299,4337,4066,72340,70342,1227862,1167982,339027,333728,33504,32689,144116,141503,9696,9249,509152,486720,444047,424195,25739,24698,14710,14030,5071,4814,1725,1620,17860,17363,460108,439794,34148,32892,21901,20959,10056,9780,3381,3206
R,12,2020,22,4293030,2188271,2104759,1606836,1532491,329047,324531,32630,31754,125092,124040,6033,5683,88633,86260,1687044,1610671,373259,368254,55055,53924,156927,154452,13091,12263,1684740,1622322,1167586,1111771,303590,300220,18026,17632,119972,119204,4339,4066,71227,69429,1232173,1174836,339705,336031,33398,32995,146919,144836,9808,9168,503531,482437,439250,420720,25457,24311,14604,14122,5120,4836,1694,1617,17406,16831,454871,435835,33554,32223,21657,20929,10008,9616,3283,3095
R,12,2020,23,4253778,2166776,2087002,1586759,1516782,324897,320653,32065,31194,132410,129764,6042,5638,84603,82971,1663318,1591719,366557,362029,54142,53041,162964,159309,12648,12027,1673821,1614814,1156255,1104384,300452,297149,17639,17525,127406,125016,4366,4079,67703,66661,1217642,1164646,334235,330920,32844,32722,153208,150019,9465,9010,492955,472188,430504,412398,24445,23504,14426,13669,5004,4748,1676,1559,16900,16310,445676,427073,32322,31109,21298,20319,9756,9290,3183,3017
R,12,2020,24,4296704,2187249,2109455,1603360,1532509,323735,321905,32242,31033,138623,136855,6230,5753,83059,81400,1678456,1605777,363848,361960,54569,52945,168691,166032,12870,12356,1694833,1639204,1172907,1121444,299503,298951,17829,17294,133765,132086,4496,4149,66333,65280,1233005,1180277,331888,331571,33057,32463,159330,156769,9649,9307,492416,470251,430453,411065,24232,22954,14413,13739,4858,4769,1734,1604,16726,16120,445451,425500,31960,30389,21512,20482,9361,9263,3221,3049
R,12,2020,25,4355868,2218505,2137363,1620426,1548703,334362,330002,32425,31146,143698,142275,6398,6148,81196,79089,1693402,1619631,373005,368649,55166,53105,173152,170546,13048,12763,1724224,1663910,1188041,1134623,309810,306524,18086,17377,138833,137456,4661,4454,64793,63476,1246278,1191661,341008,337841,33879,32757,163826,161399,9860,9664,494281,473453,432385,414080,24552,23478,14339,13769,4865,4819,1737,1694,16403,15613,447124,427970,31997,30808,21287,20348,9326,9147,3188,3099
R,12,2020,26,4424231,2249862,2174369,1635237,1566317,348760,345392,32706,31959,147686,146390,6439,6373,79034,77938,1705877,1635822,385628,382846,55683,54437,176379,174343,13337,12913,1754754,1701016,1201786,1152481,323956,321649,18493,17917,142810,141708,4735,4685,62974,62576,1258049,1208269,353565,352021,34530,33847,167222,165443,10125,9834,495108,473353,433451,413836,24804,23743,14213,14042,4876,4682,1704,1688,16060,15362,447828,427553,32063,30825,21153,20590,9157,8900,3212,3079
R,12,2020,27,4515901,2296961,2218940,1665131,1591405,363138,358666,33814,32948,152522,153747,6662,6390,75694,75784,1732389,1658691,397750,394473,56189,55530,180596,180928,13404,12973,1795577,1742506,1225522,1174451,337863,334775,19217,18946,147747,148952,4842,4708,60386,60674,1279189,1228345,365588,363571,34918,35002,171626,172061,10130,9870,501384,476434,439609,416954,25275,23891,14597,14002,4775,4795,1820,1682,15308,15110,453200,430346,32162,30902,21271,20528,8970,8867,3274,3103
R,12,2020,28,4622068,2347610,2274458,1701543,1630865,372485,367670,35358,33679,157075,161492,6726,6525,74423,74227,1767458,1696574,405123,401414,58286,56312,185069,188882,13474,13181,1838038,1791456,1254857,1207950,346826,343188,20120,19496,152251,156639,4883,4784,59101,59399,1307158,1260531,372576,370146,36231,35613,176244,180071,10235,9996,509572,483002,446686,422915,25659,24482,15238,14183,4824,4853,1843,1741,15322,14828,460300,436043,32547,31268,22055,20699,8825,8811,3239,3185
R,12,2020,29,4696078,2372720,2323358,1719020,1660520,374852,378075,35836,33339,164475,170954,7472,6872,71065,73598,1781062,1724703,405397,411257,57905,55503,191968,199299,14492,13917,1866424,1846056,1276933,1245238,348452,351926,20307,19565,159442,165683,5433,5082,55857,58562,1325579,1296222,372148,378120,35600,35189,182896,189847,11000,10663,506296,477302,442087,415282,26400,26149,15529,13774,5033,5271,2039,1790,15208,15036,455483,428481,33249,33137,22305,20314,9072,9452,3492,3254
R,12,2020,30,4767543,2410327,2357216,1754658,1690464,373563,378357,35583,32970,171202,178042,7689,7146,67632,70237,1813562,1751854,401559,409506,56725,54414,198375,205183,14508,13902,1899082,1884167,1308205,1279273,346753,351808,19775,19331,165934,172785,5517,5333,52898,55637,1354068,1327769,368145,376238,34334,34346,189211,195946,10913,10698,511245,473049,446453,411191,26810,26549,15808,13639,5268,5257,2172,1813,14734,14600,459494,424085,33414,33268,22391,20068,9164,9237,3595,3204
R,12,2020,31,4656130,2353893,2302237,1718874,1649633,358677,367236,34596,31668,171207,181055,7799,6901,62740,65744,1773655,1706874,384255,395982,54389,51873,196360,206748,14028,13300,1860232,1848797,1287665,1255190,332795,341748,19011,18649,166144,175878,5670,5206,48947,52126,1330207,1300384,352161,364177,32617,32815,187755,197988,10638,10362,493661,453440,431209,394443,25882,25488,15585,13019,5063,5177,2129,1695,13793,13618,443448,406490,32094,31805,21772,19058,8605,8760,3390,2938
R,12,2020,32,4581980,2313669,2268311,1702045,1634989,337930,350187,34145,30856,172660,182955,7605,6994,59284,62330,1753525,1689264,361454,376987,52843,50062,196930,207646,13705,13073,1822172,1821235,1271810,1245825,312941,325197,18425,17834,167680,177896,5542,5276,45774,49207,1311400,1288549,330374,345768,30981,31311,188499,199111,10399,10155,491497,447076,430235,389164,24989,24990,15720,13022,4980,5059,2063,1718,13510,13123,442125,400715,31080,31219,21862,18751,8431,8535,3306,2918
R,12,2020,33,4489092,2271676,2217416,1686309,1608851,320918,333771,32870,29835,167885,178373,7681,6779,56013,59807,1734807,1661009,343041,359131,50832,48475,190782,202104,13639,12711,1785138,1777921,1259171,1225567,296920,309576,17477,17156,163063,173635,5518,5089,42989,46898,1296130,1266320,313176,328902,29471,30075,182695,194062,10293,9835,486538,439495,427138,383284,23998,24195,15393,12679,4822,4738,2163,1690,13024,12909,438677,394689,29865,30229,21361,18400,8087,8042,3346,2876
R,12,2020,34,4484356,2271176,2213180,1696982,1615223,312351,326971,32649,29538,167733,177497,7623,6827,53838,57124,1743826,1664769,332973,350935,50165,48125,189850,200018,13288,12459,1782079,1773472,1266975,1231339,288591,302751,17157,16734,162856,172913,5449,5091,41051,44644,1302505,1269860,303427,320984,28800,29619,181777,192232,9982,9631,489097,439708,430007,383884,23760,24220,15492,12804,4877,4584,2174,1736,12787,12480,441321,394909,29546,29951,21365,18506,8073,7786,3306,2828
R,12,2020,35,4510329,2284664,2225665,1715249,1630003,309056,324412,32388,29462,167876,179004,7660,6871,52435,55913,1760663,1678523,329053,347140,49950,47761,189138,201376,13262,12656,1790232,1783686,1280257,1243592,285391,300459,16483,16646,163083,174355,5451,5235,39567,43399,1314255,1281058,299627,317332,28055,29414,181206,193522,9905,9906,494432,441979,434992,386411,23665,23953,15905,12816,4793,4649,2209,1636,12868,12514,446408,397465,29426,29808,21895,18347,7932,7854,3357,2750
